pid,eid,probe,subject,cluster_id,regions,dist_soma,group_label,type
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,777,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,784,FRP6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,791,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,606,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,588,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,579,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,578,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,576,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,575,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,571,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,569,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,806,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,794,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,787,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,583,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,500,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,111,OLF,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,498,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,328,ORBl5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,314,ORBl5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,209,ORBl2/3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,127,PIR,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,126,PIR,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,117,PIR,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,115,PIR,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,589,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,591,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,593,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,598,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,1,MB,[-0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,11,MRN,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,59,PAG,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,349,ORBl5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,78,PAG,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,100,SCdg,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,102,SCiw,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,154,SCop,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,158,SCop,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,196,SCsg,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,226,SCsg,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,247,SCsg,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,249,SCsg,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,273,SCzo,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,282,RSPv1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,295,MB,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,299,SCdg,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,301,SCiw,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,305,SCiw,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
382684fb-7088-4d4c-83ca-486e93c342f0,c8f68575-e5a8-4960-a690-0149c5c4683f,probe00,ZFM-02600,87,MB,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,360,ORBl5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,369,ORBl5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,383,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,496,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,495,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,491,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,488,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,485,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,484,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,482,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,481,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,480,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],2.0,FS
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,478,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,474,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,567,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,814,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,816,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,841,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,603,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,497,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,387,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,390,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,391,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,402,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,405,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,412,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,499,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],1.0,RS2
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,419,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,425,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,433,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,442,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,443,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,460,FRP6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,483,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,421,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
eead949d-45e5-46ae-9b1d-646b280b4ecf,c8f68575-e5a8-4960-a690-0149c5c4683f,probe01,ZFM-02600,568,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],0.0,RS1
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,1138,CA2,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,171,EPd,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,91,EPd,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,1526,LA,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,1365,alv,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,1262,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,1075,CA3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,997,CA3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,993,CA3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,977,CA3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,736,CA3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,1057,CA3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,689,CA3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,656,CA3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,548,VL,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,483,VL,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,452,STR,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,440,STR,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,394,LA,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,699,CA3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
3ac05dd2-a294-4939-a837-93fe5ca543b6,cce8c6b0-2695-42d3-bc35-af35b4546c65,probe00,ZFM-04300,263,LA,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
465fbc08-3a9f-4714-a0a0-79d76b39ccbc,d0387aa6-b648-466a-b5a6-bb647c8acc41,probe01,ZFM-03331,779,AId6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
465fbc08-3a9f-4714-a0a0-79d76b39ccbc,d0387aa6-b648-466a-b5a6-bb647c8acc41,probe01,ZFM-03331,777,ORBl6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],,Und.
