Hz,region,baseline,stim,ratio,subject,date,probe
36.62109375,SN,-248.35455,-253.00638,0.9821496,ZFM-03330,2022-02-17,probe01
39.0625,MRN,-253.24675,-249.37112,1.0031158,ZFM-03330,2022-02-17,probe01
39.0625,RSP,-253.35071,-252.25354,1.0078558,ZFM-03330,2022-02-17,probe01
39.0625,SC,-250.6428,-249.69055,0.99169904,ZFM-03330,2022-02-17,probe01
39.0625,SN,-250.70444,-249.66376,0.9984665,ZFM-03330,2022-02-17,probe01
41.50390625,MRN,-252.43456,-253.2265,0.98886955,ZFM-03330,2022-02-17,probe01
41.50390625,RSP,-254.52917,-252.6377,1.0001143,ZFM-03330,2022-02-17,probe01
41.50390625,SC,-250.57468,-249.94124,0.9901522,ZFM-03330,2022-02-17,probe01
41.50390625,SN,-250.48015,-252.74646,0.99117434,ZFM-03330,2022-02-17,probe01
43.9453125,MRN,-252.60892,-255.65363,0.97775364,ZFM-03330,2022-02-17,probe01
43.9453125,RSP,-250.45041,-253.91159,0.98515093,ZFM-03330,2022-02-17,probe01
43.9453125,SC,-248.61353,-253.78116,0.9777137,ZFM-03330,2022-02-17,probe01
43.9453125,SN,-252.65408,-254.00394,0.98147553,ZFM-03330,2022-02-17,probe01
46.38671875,MRN,-250.45929,-255.38712,0.973349,ZFM-03330,2022-02-17,probe01
46.38671875,RSP,-254.35858,-254.91281,0.9882374,ZFM-03330,2022-02-17,probe01
46.38671875,SC,-250.1026,-253.35263,0.96951056,ZFM-03330,2022-02-17,probe01
46.38671875,SN,-250.50803,-253.2941,0.9909282,ZFM-03330,2022-02-17,probe01
48.828125,MRN,-236.07822,-239.21765,0.9886099,ZFM-03330,2022-02-17,probe01
48.828125,RSP,-238.45474,-237.09042,0.9984102,ZFM-03330,2022-02-17,probe01
48.828125,SC,-236.39673,-237.69559,0.9892658,ZFM-03330,2022-02-17,probe01
48.828125,SN,-236.02274,-240.19919,0.9952817,ZFM-03330,2022-02-17,probe01
51.26953125,MRN,-239.36479,-239.66086,0.9916756,ZFM-03330,2022-02-17,probe01
51.26953125,RSP,-238.1889,-238.81198,0.9939369,ZFM-03330,2022-02-17,probe01
51.26953125,SC,-238.88855,-239.2673,1.0012155,ZFM-03330,2022-02-17,probe01
51.26953125,SN,-237.58884,-239.94931,0.9912003,ZFM-03330,2022-02-17,probe01
53.7109375,MRN,-254.2889,-257.03503,0.9880729,ZFM-03330,2022-02-17,probe01
53.7109375,RSP,-257.40637,-258.72418,0.9907336,ZFM-03330,2022-02-17,probe01
53.7109375,SC,-253.6512,-254.42825,0.9902397,ZFM-03330,2022-02-17,probe01
53.7109375,SN,-255.21115,-258.87643,0.9837043,ZFM-03330,2022-02-17,probe01
56.15234375,MRN,-258.54742,-260.97653,0.9905722,ZFM-03330,2022-02-17,probe01
56.15234375,RSP,-258.67554,-257.12842,1.0035735,ZFM-03330,2022-02-17,probe01
56.15234375,SC,-257.71436,-257.7163,0.9980591,ZFM-03330,2022-02-17,probe01
56.15234375,SN,-256.09634,-257.45776,1.000591,ZFM-03330,2022-02-17,probe01
58.59375,MRN,-259.09528,-262.01715,0.9910051,ZFM-03330,2022-02-17,probe01
58.59375,RSP,-258.71863,-257.89996,1.0054433,ZFM-03330,2022-02-17,probe01
58.59375,SC,-258.50342,-260.35175,0.9881355,ZFM-03330,2022-02-17,probe01
58.59375,SN,-261.4242,-259.62994,1.0005754,ZFM-03330,2022-02-17,probe01
61.03515625,MRN,-260.67596,-266.42438,0.9797822,ZFM-03330,2022-02-17,probe01
61.03515625,RSP,-260.66495,-260.11908,0.99547875,ZFM-03330,2022-02-17,probe01
61.03515625,SC,-258.43427,-263.37503,0.9877845,ZFM-03330,2022-02-17,probe01
61.03515625,SN,-258.96262,-264.41687,0.9927857,ZFM-03330,2022-02-17,probe01
63.4765625,MRN,-264.35345,-267.94083,0.99424815,ZFM-03330,2022-02-17,probe01
63.4765625,RSP,-263.0719,-260.3606,1.0121512,ZFM-03330,2022-02-17,probe01
63.4765625,SC,-259.19177,-264.25323,0.98628885,ZFM-03330,2022-02-17,probe01
63.4765625,SN,-261.53174,-264.3843,0.9904003,ZFM-03330,2022-02-17,probe01
65.91796875,MRN,-260.1704,-267.43823,0.98439896,ZFM-03330,2022-02-17,probe01
65.91796875,RSP,-265.467,-263.0478,1.0037907,ZFM-03330,2022-02-17,probe01
65.91796875,SC,-259.31805,-267.55878,0.9863417,ZFM-03330,2022-02-17,probe01
65.91796875,SN,-259.54755,-265.69794,0.97333646,ZFM-03330,2022-02-17,probe01
68.359375,MRN,-264.78778,-266.9702,0.995186,ZFM-03330,2022-02-17,probe01
68.359375,RSP,-262.91428,-266.18927,0.9944891,ZFM-03330,2022-02-17,probe01
68.359375,SC,-262.58966,-263.9248,0.9907282,ZFM-03330,2022-02-17,probe01
68.359375,SN,-264.55322,-264.02313,0.9957262,ZFM-03330,2022-02-17,probe01
70.80078125,MRN,-266.70367,-268.88577,0.99254197,ZFM-03330,2022-02-17,probe01
70.80078125,RSP,-266.5317,-268.2029,0.9949193,ZFM-03330,2022-02-17,probe01
70.80078125,SC,-264.1803,-264.74808,0.99269974,ZFM-03330,2022-02-17,probe01
70.80078125,SN,-264.76,-263.45142,0.99448603,ZFM-03330,2022-02-17,probe01
73.2421875,MRN,-266.0056,-269.28552,0.99734855,ZFM-03330,2022-02-17,probe01
73.2421875,RSP,-268.02002,-265.3302,1.0058124,ZFM-03330,2022-02-17,probe01
73.2421875,SC,-265.02634,-269.3715,0.98395467,ZFM-03330,2022-02-17,probe01
73.2421875,SN,-263.41428,-264.6266,0.99553853,ZFM-03330,2022-02-17,probe01
75.68359375,MRN,-263.347,-268.2218,0.98014736,ZFM-03330,2022-02-17,probe01
75.68359375,RSP,-264.39758,-262.63348,1.0021557,ZFM-03330,2022-02-17,probe01
75.68359375,SC,-263.21942,-267.66843,0.9853936,ZFM-03330,2022-02-17,probe01
75.68359375,SN,-263.30365,-268.47568,0.9892796,ZFM-03330,2022-02-17,probe01
78.125,MRN,-267.10532,-271.85687,0.98537713,ZFM-03330,2022-02-17,probe01
78.125,RSP,-265.68604,-267.77795,1.0004764,ZFM-03330,2022-02-17,probe01
78.125,SC,-266.15073,-269.10278,0.9880022,ZFM-03330,2022-02-17,probe01
78.125,SN,-262.1349,-268.9419,0.99741805,ZFM-03330,2022-02-17,probe01
80.56640625,MRN,-272.6524,-271.19824,1.0121922,ZFM-03330,2022-02-17,probe01
80.56640625,RSP,-268.16626,-265.7146,1.0093572,ZFM-03330,2022-02-17,probe01
80.56640625,SC,-268.2053,-269.69937,1.001342,ZFM-03330,2022-02-17,probe01
80.56640625,SN,-268.93762,-269.35675,0.99304354,ZFM-03330,2022-02-17,probe01
83.0078125,MRN,-269.4963,-268.16434,0.9931011,ZFM-03330,2022-02-17,probe01
83.0078125,RSP,-269.52264,-266.77985,1.0156505,ZFM-03330,2022-02-17,probe01
83.0078125,SC,-266.29675,-266.9381,0.99495614,ZFM-03330,2022-02-17,probe01
83.0078125,SN,-268.30496,-266.3507,1.0072469,ZFM-03330,2022-02-17,probe01
85.44921875,MRN,-270.37466,-270.20306,1.0010726,ZFM-03330,2022-02-17,probe01
85.44921875,RSP,-267.94403,-267.1305,1.0020126,ZFM-03330,2022-02-17,probe01
85.44921875,SC,-267.52158,-270.1551,0.98358846,ZFM-03330,2022-02-17,probe01
85.44921875,SN,-267.8437,-266.85052,1.0121725,ZFM-03330,2022-02-17,probe01
87.890625,MRN,-273.03723,-272.45685,1.0036505,ZFM-03330,2022-02-17,probe01
87.890625,RSP,-268.1833,-269.39642,0.9954101,ZFM-03330,2022-02-17,probe01
87.890625,SC,-268.86444,-269.1013,0.99477845,ZFM-03330,2022-02-17,probe01
87.890625,SN,-271.64774,-269.10626,1.0073922,ZFM-03330,2022-02-17,probe01
90.33203125,MRN,-274.56,-271.16818,1.0078995,ZFM-03330,2022-02-17,probe01
90.33203125,RSP,-268.51862,-270.83026,0.9963453,ZFM-03330,2022-02-17,probe01
90.33203125,SC,-273.06042,-270.71872,1.0024991,ZFM-03330,2022-02-17,probe01
90.33203125,SN,-274.70953,-272.4036,1.0022572,ZFM-03330,2022-02-17,probe01
92.7734375,MRN,-274.45407,-272.15723,1.0033945,ZFM-03330,2022-02-17,probe01
92.7734375,RSP,-271.65112,-270.9022,0.9981318,ZFM-03330,2022-02-17,probe01
92.7734375,SC,-271.4134,-270.18927,1.0076768,ZFM-03330,2022-02-17,probe01
92.7734375,SN,-272.57233,-271.5482,0.9889497,ZFM-03330,2022-02-17,probe01
95.21484375,MRN,-272.57,-274.63788,0.9923407,ZFM-03330,2022-02-17,probe01
95.21484375,RSP,-272.2092,-269.6317,1.0099758,ZFM-03330,2022-02-17,probe01
95.21484375,SC,-269.9677,-272.3698,0.9933145,ZFM-03330,2022-02-17,probe01
95.21484375,SN,-269.28607,-270.02466,0.99509597,ZFM-03330,2022-02-17,probe01
97.65625,MRN,-269.0512,-268.68597,1.0022231,ZFM-03330,2022-02-17,probe01
97.65625,RSP,-268.1914,-266.99365,0.99335605,ZFM-03330,2022-02-17,probe01
97.65625,SC,-269.49136,-267.80157,0.99902546,ZFM-03330,2022-02-17,probe01
97.65625,SN,-265.1546,-266.72662,0.99898106,ZFM-03330,2022-02-17,probe01
100.09765625,MRN,-265.03632,-262.85583,1.003778,ZFM-03330,2022-02-17,probe01
100.09765625,RSP,-263.18365,-260.6628,1.004885,ZFM-03330,2022-02-17,probe01
100.09765625,SC,-262.4335,-262.1288,0.9973787,ZFM-03330,2022-02-17,probe01
100.09765625,SN,-260.37036,-262.5137,1.0053501,ZFM-03330,2022-02-17,probe01
102.5390625,MRN,-272.33258,-271.2068,1.0027865,ZFM-03330,2022-02-17,probe01
102.5390625,RSP,-269.542,-267.4916,1.0147686,ZFM-03330,2022-02-17,probe01
102.5390625,SC,-270.08075,-271.15503,1.0036845,ZFM-03330,2022-02-17,probe01
102.5390625,SN,-272.03583,-269.20676,1.0092485,ZFM-03330,2022-02-17,probe01
104.98046875,MRN,-280.37912,-275.73587,1.0194523,ZFM-03330,2022-02-17,probe01
104.98046875,RSP,-272.21533,-271.40146,1.0144194,ZFM-03330,2022-02-17,probe01
104.98046875,SC,-276.89908,-274.55695,0.99598277,ZFM-03330,2022-02-17,probe01
104.98046875,SN,-275.74915,-275.0407,0.9936234,ZFM-03330,2022-02-17,probe01
107.421875,MRN,-279.2241,-280.7154,1.0019002,ZFM-03330,2022-02-17,probe01
107.421875,RSP,-272.88892,-269.51355,1.00842,ZFM-03330,2022-02-17,probe01
107.421875,SC,-275.7672,-277.455,0.99450135,ZFM-03330,2022-02-17,probe01
107.421875,SN,-275.19153,-275.938,0.9836205,ZFM-03330,2022-02-17,probe01
109.86328125,MRN,-278.13995,-278.7467,0.99203587,ZFM-03330,2022-02-17,probe01
109.86328125,RSP,-274.58173,-272.42664,1.0073435,ZFM-03330,2022-02-17,probe01
109.86328125,SC,-275.25604,-277.07526,0.9935398,ZFM-03330,2022-02-17,probe01
109.86328125,SN,-274.46313,-276.0647,0.99064267,ZFM-03330,2022-02-17,probe01
112.3046875,MRN,-281.53522,-284.09894,0.9951389,ZFM-03330,2022-02-17,probe01
112.3046875,RSP,-272.3077,-272.86835,0.99911946,ZFM-03330,2022-02-17,probe01
112.3046875,SC,-274.41782,-278.22064,0.99156666,ZFM-03330,2022-02-17,probe01
112.3046875,SN,-274.5761,-278.73334,0.9807781,ZFM-03330,2022-02-17,probe01
114.74609375,MRN,-281.68854,-282.099,1.0127257,ZFM-03330,2022-02-17,probe01
114.74609375,RSP,-274.05676,-273.51746,1.0019137,ZFM-03330,2022-02-17,probe01
114.74609375,SC,-276.5879,-276.8177,1.000536,ZFM-03330,2022-02-17,probe01
114.74609375,SN,-279.44342,-278.7777,0.9917349,ZFM-03330,2022-02-17,probe01
117.1875,MRN,-281.16437,-278.5777,1.0055258,ZFM-03330,2022-02-17,probe01
117.1875,RSP,-272.5586,-273.65274,0.998659,ZFM-03330,2022-02-17,probe01
117.1875,SC,-277.2442,-277.37604,1.005646,ZFM-03330,2022-02-17,probe01
117.1875,SN,-274.8458,-276.17944,0.9976171,ZFM-03330,2022-02-17,probe01
119.62890625,MRN,-278.68854,-278.71924,1.0044501,ZFM-03330,2022-02-17,probe01
119.62890625,RSP,-273.88403,-274.6658,0.9969635,ZFM-03330,2022-02-17,probe01
119.62890625,SC,-276.50757,-276.73694,1.0013148,ZFM-03330,2022-02-17,probe01
119.62890625,SN,-277.1135,-278.34357,0.99165297,ZFM-03330,2022-02-17,probe01
122.0703125,MRN,-282.2473,-282.12744,1.0003586,ZFM-03330,2022-02-17,probe01
122.0703125,RSP,-275.8122,-274.32288,0.99811304,ZFM-03330,2022-02-17,probe01
122.0703125,SC,-276.45853,-279.02884,0.99596196,ZFM-03330,2022-02-17,probe01
122.0703125,SN,-279.4218,-281.826,0.99084735,ZFM-03330,2022-02-17,probe01
124.51171875,MRN,-278.28455,-282.8149,0.99165535,ZFM-03330,2022-02-17,probe01
124.51171875,RSP,-274.98328,-276.10736,0.9968945,ZFM-03330,2022-02-17,probe01
124.51171875,SC,-275.09375,-279.85303,0.9919589,ZFM-03330,2022-02-17,probe01
124.51171875,SN,-282.44702,-281.31696,0.9979921,ZFM-03330,2022-02-17,probe01
126.953125,MRN,-280.59296,-283.81073,0.986197,ZFM-03330,2022-02-17,probe01
126.953125,RSP,-276.25055,-277.9428,0.992272,ZFM-03330,2022-02-17,probe01
126.953125,SC,-277.69513,-279.73062,0.99149525,ZFM-03330,2022-02-17,probe01
126.953125,SN,-279.25952,-281.0791,0.98834276,ZFM-03330,2022-02-17,probe01
129.39453125,MRN,-284.91663,-287.63733,0.9922121,ZFM-03330,2022-02-17,probe01
129.39453125,RSP,-275.02902,-277.5712,0.99069273,ZFM-03330,2022-02-17,probe01
129.39453125,SC,-280.07214,-282.20953,0.9979516,ZFM-03330,2022-02-17,probe01
129.39453125,SN,-279.90085,-284.06555,0.9901767,ZFM-03330,2022-02-17,probe01
131.8359375,MRN,-284.08246,-283.60992,1.0123065,ZFM-03330,2022-02-17,probe01
131.8359375,RSP,-276.16577,-275.94336,1.000124,ZFM-03330,2022-02-17,probe01
131.8359375,SC,-280.20538,-279.20276,1.0111253,ZFM-03330,2022-02-17,probe01
131.8359375,SN,-281.721,-282.75443,0.9911958,ZFM-03330,2022-02-17,probe01
134.27734375,MRN,-283.8841,-283.09528,1.0141716,ZFM-03330,2022-02-17,probe01
134.27734375,RSP,-278.2987,-277.9156,1.0025356,ZFM-03330,2022-02-17,probe01
134.27734375,SC,-280.85522,-279.51334,1.001011,ZFM-03330,2022-02-17,probe01
134.27734375,SN,-280.8785,-286.21658,0.99079865,ZFM-03330,2022-02-17,probe01
136.71875,MRN,-284.57367,-283.1499,1.0070901,ZFM-03330,2022-02-17,probe01
136.71875,RSP,-278.49994,-278.7373,1.0000706,ZFM-03330,2022-02-17,probe01
136.71875,SC,-279.37677,-280.17548,0.99685764,ZFM-03330,2022-02-17,probe01
136.71875,SN,-282.013,-282.62253,1.0005561,ZFM-03330,2022-02-17,probe01
139.16015625,MRN,-281.59027,-285.4075,0.9985141,ZFM-03330,2022-02-17,probe01
139.16015625,RSP,-276.73978,-278.13086,0.99203426,ZFM-03330,2022-02-17,probe01
139.16015625,SC,-279.56372,-278.44476,0.9973377,ZFM-03330,2022-02-17,probe01
139.16015625,SN,-281.90326,-281.73666,1.0092176,ZFM-03330,2022-02-17,probe01
141.6015625,MRN,-283.08044,-284.9033,1.001677,ZFM-03330,2022-02-17,probe01
141.6015625,RSP,-277.50995,-278.8034,0.9870062,ZFM-03330,2022-02-17,probe01
141.6015625,SC,-280.44104,-280.70538,1.0071973,ZFM-03330,2022-02-17,probe01
141.6015625,SN,-284.82938,-285.35764,0.99401534,ZFM-03330,2022-02-17,probe01
144.04296875,MRN,-284.3232,-285.57047,0.9943212,ZFM-03330,2022-02-17,probe01
144.04296875,RSP,-278.58453,-278.9399,0.99551845,ZFM-03330,2022-02-17,probe01
144.04296875,SC,-279.0599,-282.9077,0.9855606,ZFM-03330,2022-02-17,probe01
144.04296875,SN,-282.71887,-284.84946,0.9890426,ZFM-03330,2022-02-17,probe01
146.484375,MRN,-285.2873,-285.192,0.99644864,ZFM-03330,2022-02-17,probe01
146.484375,RSP,-278.23108,-276.65894,1.004381,ZFM-03330,2022-02-17,probe01
146.484375,SC,-279.97394,-283.52634,0.99209446,ZFM-03330,2022-02-17,probe01
146.484375,SN,-284.24567,-284.22003,0.9995209,ZFM-03330,2022-02-17,probe01
148.92578125,MRN,-281.76962,-279.58618,1.0153568,ZFM-03330,2022-02-17,probe01
148.92578125,RSP,-275.0287,-274.19003,1.004541,ZFM-03330,2022-02-17,probe01
148.92578125,SC,-282.62878,-281.98904,1.0064384,ZFM-03330,2022-02-17,probe01
148.92578125,SN,-280.98523,-282.49237,1.0035602,ZFM-03330,2022-02-17,probe01
151.3671875,MRN,-285.57416,-283.11166,1.0083055,ZFM-03330,2022-02-17,probe01
151.3671875,RSP,-277.98615,-277.42126,1.0003741,ZFM-03330,2022-02-17,probe01
151.3671875,SC,-280.6084,-280.61615,1.0065341,ZFM-03330,2022-02-17,probe01
151.3671875,SN,-280.90375,-284.258,0.98189485,ZFM-03330,2022-02-17,probe01
153.80859375,MRN,-289.58865,-285.26282,1.0161623,ZFM-03330,2022-02-17,probe01
153.80859375,RSP,-281.03247,-279.4392,1.0091442,ZFM-03330,2022-02-17,probe01
153.80859375,SC,-282.40613,-282.6219,0.99330103,ZFM-03330,2022-02-17,probe01
153.80859375,SN,-285.08252,-287.0626,0.99758565,ZFM-03330,2022-02-17,probe01
156.25,MRN,-288.45563,-290.26605,1.001227,ZFM-03330,2022-02-17,probe01
156.25,RSP,-280.35327,-281.2357,0.99881697,ZFM-03330,2022-02-17,probe01
156.25,SC,-282.7973,-285.95026,0.98856854,ZFM-03330,2022-02-17,probe01
156.25,SN,-283.85074,-288.04193,0.9994736,ZFM-03330,2022-02-17,probe01
158.69140625,MRN,-287.5762,-288.1867,1.0032604,ZFM-03330,2022-02-17,probe01
158.69140625,RSP,-279.08038,-281.15063,0.99790394,ZFM-03330,2022-02-17,probe01
158.69140625,SC,-282.91736,-283.4649,1.0007672,ZFM-03330,2022-02-17,probe01
158.69140625,SN,-285.80295,-289.3104,0.99832636,ZFM-03330,2022-02-17,probe01
161.1328125,MRN,-287.80206,-286.91785,0.9978593,ZFM-03330,2022-02-17,probe01
161.1328125,RSP,-281.59625,-281.50198,0.9994636,ZFM-03330,2022-02-17,probe01
161.1328125,SC,-282.55103,-282.08572,1.0043253,ZFM-03330,2022-02-17,probe01
161.1328125,SN,-288.76898,-290.1768,0.99982214,ZFM-03330,2022-02-17,probe01
163.57421875,MRN,-286.85147,-289.83435,0.98300946,ZFM-03330,2022-02-17,probe01
163.57421875,RSP,-279.61615,-282.01465,0.9982393,ZFM-03330,2022-02-17,probe01
163.57421875,SC,-282.37207,-283.244,0.99845326,ZFM-03330,2022-02-17,probe01
163.57421875,SN,-288.74567,-288.83658,0.9979601,ZFM-03330,2022-02-17,probe01
166.015625,MRN,-287.6302,-292.1086,0.9979001,ZFM-03330,2022-02-17,probe01
166.015625,RSP,-280.4525,-282.24274,0.9957482,ZFM-03330,2022-02-17,probe01
166.015625,SC,-283.1334,-284.5829,0.9910238,ZFM-03330,2022-02-17,probe01
166.015625,SN,-288.17834,-288.2149,1.0032034,ZFM-03330,2022-02-17,probe01
168.45703125,MRN,-288.7975,-294.87134,0.9911469,ZFM-03330,2022-02-17,probe01
168.45703125,RSP,-282.3695,-282.8736,0.9988286,ZFM-03330,2022-02-17,probe01
168.45703125,SC,-283.42267,-285.3545,0.994818,ZFM-03330,2022-02-17,probe01
168.45703125,SN,-288.7862,-290.92947,0.99366176,ZFM-03330,2022-02-17,probe01
170.8984375,MRN,-288.82227,-289.4129,1.0015597,ZFM-03330,2022-02-17,probe01
170.8984375,RSP,-282.29468,-284.07602,0.994923,ZFM-03330,2022-02-17,probe01
170.8984375,SC,-284.18323,-286.38315,0.9958375,ZFM-03330,2022-02-17,probe01
170.8984375,SN,-290.80756,-289.8824,0.9969547,ZFM-03330,2022-02-17,probe01
173.33984375,MRN,-288.26364,-290.77148,0.9944463,ZFM-03330,2022-02-17,probe01
173.33984375,RSP,-281.70084,-283.22028,0.9925505,ZFM-03330,2022-02-17,probe01
173.33984375,SC,-283.54965,-286.84265,0.9896874,ZFM-03330,2022-02-17,probe01
173.33984375,SN,-288.37903,-290.8207,0.9901207,ZFM-03330,2022-02-17,probe01
175.78125,MRN,-291.3051,-291.0688,0.9973744,ZFM-03330,2022-02-17,probe01
175.78125,RSP,-282.20563,-284.07196,0.9982475,ZFM-03330,2022-02-17,probe01
175.78125,SC,-284.17322,-285.55365,0.99311495,ZFM-03330,2022-02-17,probe01
175.78125,SN,-287.858,-288.51617,1.007027,ZFM-03330,2022-02-17,probe01
178.22265625,MRN,-291.78485,-290.9456,0.9989196,ZFM-03330,2022-02-17,probe01
178.22265625,RSP,-283.6322,-282.7255,0.999293,ZFM-03330,2022-02-17,probe01
178.22265625,SC,-285.85495,-284.8838,1.0039597,ZFM-03330,2022-02-17,probe01
178.22265625,SN,-290.49353,-290.9369,0.991429,ZFM-03330,2022-02-17,probe01
180.6640625,MRN,-291.4228,-292.53375,0.99987984,ZFM-03330,2022-02-17,probe01
180.6640625,RSP,-283.63824,-283.57034,1.0019889,ZFM-03330,2022-02-17,probe01
180.6640625,SC,-285.72205,-285.56757,0.99723196,ZFM-03330,2022-02-17,probe01
180.6640625,SN,-290.39728,-290.40845,1.0068887,ZFM-03330,2022-02-17,probe01
183.10546875,MRN,-293.2946,-288.9688,1.0090038,ZFM-03330,2022-02-17,probe01
183.10546875,RSP,-283.13126,-284.46222,0.99293756,ZFM-03330,2022-02-17,probe01
183.10546875,SC,-285.96048,-286.2844,1.0014518,ZFM-03330,2022-02-17,probe01
183.10546875,SN,-289.58466,-291.93005,0.9928572,ZFM-03330,2022-02-17,probe01
185.546875,MRN,-292.7683,-290.04755,1.0111799,ZFM-03330,2022-02-17,probe01
185.546875,RSP,-283.18686,-283.73413,0.99541163,ZFM-03330,2022-02-17,probe01
185.546875,SC,-286.3705,-285.5946,1.0005763,ZFM-03330,2022-02-17,probe01
185.546875,SN,-290.08685,-289.03625,1.0044866,ZFM-03330,2022-02-17,probe01
187.98828125,MRN,-292.77155,-289.88464,1.005971,ZFM-03330,2022-02-17,probe01
187.98828125,RSP,-283.87213,-284.9226,0.9968629,ZFM-03330,2022-02-17,probe01
187.98828125,SC,-285.61658,-286.33395,0.99914634,ZFM-03330,2022-02-17,probe01
187.98828125,SN,-289.52783,-291.66724,0.98883444,ZFM-03330,2022-02-17,probe01
190.4296875,MRN,-289.94293,-291.35916,0.9974232,ZFM-03330,2022-02-17,probe01
190.4296875,RSP,-284.50635,-283.7395,1.006455,ZFM-03330,2022-02-17,probe01
190.4296875,SC,-285.8805,-287.35355,0.9947886,ZFM-03330,2022-02-17,probe01
190.4296875,SN,-290.1604,-292.9673,0.9927696,ZFM-03330,2022-02-17,probe01
192.87109375,MRN,-290.94412,-290.86932,1.0002376,ZFM-03330,2022-02-17,probe01
192.87109375,RSP,-283.59366,-284.29633,0.99883246,ZFM-03330,2022-02-17,probe01
192.87109375,SC,-288.07623,-288.2381,1.005967,ZFM-03330,2022-02-17,probe01
192.87109375,SN,-292.12347,-291.5401,1.0039219,ZFM-03330,2022-02-17,probe01
195.3125,MRN,-291.33936,-293.27454,0.9978318,ZFM-03330,2022-02-17,probe01
195.3125,RSP,-285.13474,-286.1482,0.99609864,ZFM-03330,2022-02-17,probe01
195.3125,SC,-288.11548,-288.7342,1.0001955,ZFM-03330,2022-02-17,probe01
195.3125,SN,-292.7951,-295.8457,0.9912579,ZFM-03330,2022-02-17,probe01
197.75390625,MRN,-282.12512,-284.58057,1.0024717,ZFM-03330,2022-02-17,probe01
197.75390625,RSP,-281.878,-281.11765,1.001473,ZFM-03330,2022-02-17,probe01
197.75390625,SC,-280.61908,-283.37363,0.99305576,ZFM-03330,2022-02-17,probe01
197.75390625,SN,-282.6351,-285.2406,0.9844595,ZFM-03330,2022-02-17,probe01
2.44140625,Hipp,-200.24698,-202.13943,0.9848261,ZFM-03330,2022-02-17,probe00
2.44140625,PPC,-222.64426,-220.7841,1.0060945,ZFM-03330,2022-02-17,probe00
2.44140625,Thal,-219.07437,-219.65106,0.9883883,ZFM-03330,2022-02-17,probe00
4.8828125,Hipp,-196.92336,-200.60907,0.98044074,ZFM-03330,2022-02-17,probe00
4.8828125,PPC,-223.65779,-228.23566,0.97490305,ZFM-03330,2022-02-17,probe00
4.8828125,Thal,-213.52786,-217.23645,0.98155,ZFM-03330,2022-02-17,probe00
7.32421875,Hipp,-196.67084,-200.06091,0.98247933,ZFM-03330,2022-02-17,probe00
7.32421875,PPC,-223.53558,-229.45145,0.9745885,ZFM-03330,2022-02-17,probe00
7.32421875,Thal,-211.42766,-215.655,0.9729505,ZFM-03330,2022-02-17,probe00
9.765625,Hipp,-204.68181,-206.58748,0.9823128,ZFM-03330,2022-02-17,probe00
9.765625,PPC,-231.4237,-232.85846,0.9867166,ZFM-03330,2022-02-17,probe00
9.765625,Thal,-220.35814,-224.38934,0.97505414,ZFM-03330,2022-02-17,probe00
12.20703125,Hipp,-210.92299,-217.29062,0.97985744,ZFM-03330,2022-02-17,probe00
12.20703125,PPC,-234.27684,-236.84377,0.99271417,ZFM-03330,2022-02-17,probe00
12.20703125,Thal,-228.43741,-232.78253,0.9902357,ZFM-03330,2022-02-17,probe00
14.6484375,Hipp,-213.76218,-214.89615,0.9857179,ZFM-03330,2022-02-17,probe00
14.6484375,PPC,-234.11792,-240.32738,0.9817045,ZFM-03330,2022-02-17,probe00
14.6484375,Thal,-232.78969,-235.89641,0.9768263,ZFM-03330,2022-02-17,probe00
17.08984375,Hipp,-215.49677,-219.90875,0.98672795,ZFM-03330,2022-02-17,probe00
17.08984375,PPC,-236.85953,-239.53777,0.99398845,ZFM-03330,2022-02-17,probe00
17.08984375,Thal,-237.1301,-240.86829,0.97984195,ZFM-03330,2022-02-17,probe00
19.53125,Hipp,-218.9231,-220.96185,0.9848813,ZFM-03330,2022-02-17,probe00
19.53125,PPC,-239.47426,-241.09677,0.991453,ZFM-03330,2022-02-17,probe00
19.53125,Thal,-237.90169,-236.00995,1.005483,ZFM-03330,2022-02-17,probe00
21.97265625,Hipp,-219.07214,-222.12552,0.99092567,ZFM-03330,2022-02-17,probe00
21.97265625,PPC,-239.29906,-242.95349,0.9754027,ZFM-03330,2022-02-17,probe00
21.97265625,Thal,-237.55127,-239.52806,0.9845592,ZFM-03330,2022-02-17,probe00
