pid,eid,probe,subject,neuron_id,regions,dist_soma,theta,phi,spread,v_above,v_below,type
c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,probe00,ZFM-03321,500,MOs2/3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.06,0.1999999955296512,-0.5999999865889516,RS1
c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,probe00,ZFM-03321,505,MOs2/3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.1,-0.2999999932944791,-0.2999999932944771,RS2
c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,probe00,ZFM-03321,506,MOs2/3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,0.3399999924004074,-0.0076923075203712155,RS1
c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,probe00,ZFM-03321,512,MOs2/3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,0.899999979883426,-0.2999999932944844,RS1
c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,probe00,ZFM-03321,513,MOs2/3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.18,0.4183783841294205,-0.5454545332626833,RS1
c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,probe00,ZFM-03321,495,MOs2/3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.14,0.8999999798834322,-0.4615384512222742,RS1
c63e091f-9dc6-4e97-9a23-fd7ac37e43fc,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,probe00,ZFM-03321,516,MOs2/3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],15.0,180.0,0.06,0.19999999552965167,-0.29999999329447785,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1611,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1618,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1630,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02],10.0,0.0,,,,Und.
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1038,RSPv1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,,,,Und.
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1057,RSPv1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,,,,Und.
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1071,RSPv2/3,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,,,,Und.
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1152,RSPv5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,,,,Und.
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1120,RSPv5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,,,,Und.
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1154,RSPv5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,,,,Und.
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1166,RSPv5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,,,,Und.
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1174,RSPv5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1598,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1112,RSPv5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1592,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1420,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1585,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1290,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1282,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1276,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1244,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1240,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1239,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1291,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1232,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1217,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1207,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1175,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1155,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1143,MOs6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1117,MOs6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1222,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1590,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1294,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1320,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1584,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1457,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.  ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1449,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.  ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1433,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1426,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1424,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1304,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1415,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1369,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1361,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1360,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1358,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1357,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1334,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1406,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1623,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,,,,Und.
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1193,RSPv5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,0.06,0.5999999865889558,-0.5999999865889507,RS2
aa89d1e8-51da-40f6-a215-c9703a6ceb30,c211d400-04aa-479f-9544-3d30e29b8c5f,probe00,ZFM-04820,1545,RSPd6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,180.0,0.16,1.499999966472402,0.47999998927116005,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1357,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.14,0.8999999798834204,0.27272726663134284,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1358,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.06,0.29999999329447863,-0.5999999865889516,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1361,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.06,0.29999999329447863,-0.003749999916180969,RS2
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1406,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.14,0.4457142757517955,0.8999999798834304,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1415,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08],10.0,0.0,0.1,0.5999999865889557,-0.599999986588952,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1420,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08],10.0,0.0,0.14,1.071428547480274,0.257142851395265,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1424,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06],10.0,0.0,0.12,0.5999999865889556,0.44999998994171564,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1334,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.08,0.0037499999161809683,-0.22499999497085746,RS2
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1426,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04],10.0,0.0,0.1,0.5999999865889527,0.29999999329447796,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1457,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.  ],10.0,0.0,0.06,-0.0,-0.007499999832361937,RS2
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1584,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.08,0.5999999865889473,0.8999999798834364,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1585,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.14,0.5999999865889594,-0.4499999899417161,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1590,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.14,0.34576270413600757,1.199999973177896,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1592,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.16,0.49999998882412977,0.014457831002144084,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1598,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.06,0.1999999955296525,-0.0036585365035911887,RS2
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1611,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.16,0.44999998994171636,-0.3928571340761015,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1433,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02],10.0,0.0,0.06,0.5999999865889558,-0.003846153760185609,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1623,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.14,0.2303030251553563,1.29125327416606e-14,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1320,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.1,0.44999998994171725,1.566643201904328e-14,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1294,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.14,-1.199999973177908,-0.10909090665254231,NS
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1117,MOs6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.08,0.2999999932944759,-0.1999999955296515,RS2
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1143,MOs6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.08,0.1999999955296512,-0.8999999798834261,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1155,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.06,0.0037499999161809683,0.5999999865889558,NS
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1175,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.1,1.1575599550211353e-14,-0.2999999932944779,RS2
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1207,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.1,0.5999999865889586,-0.29999999329447585,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1217,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.06,0.14999999664723832,-0.003749999916180969,RS2
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1232,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.14,0.6176470450180416,-0.29999999329447746,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1304,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.12,-0.7636363465677665,-0.8999999798834343,NS
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1239,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.06,0.14999999664723868,-0.003846153760185609,RS2
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1244,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.1,0.3857142770928978,0.8999999798834364,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1251,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.1,0.2769230707333645,-0.007499999832361937,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1270,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.14,0.5684210399263766,-0.29999999329448074,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1276,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.16,0.6999999843537821,1.1999999731779145,RS1
36f8f321-c21b-4f2d-876b-c289ce3f8bed,c211d400-04aa-479f-9544-3d30e29b8c5f,probe01,ZFM-04820,1282,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],10.0,0.0,0.12,0.5999999865889557,-0.5999999865889591,RS1
