subject,date,eid,probe,pid,neuron_id,mod_index_low,mod_index_high,freq_band
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,580,0.009600000000000053,0.13759999999999994,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,582,-0.09119999999999995,-0.264,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,584,-0.08319999999999994,2.220446049250313e-16,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,585,0.0047999999999999154,-0.054400000000000115,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,587,-0.043200000000000016,-0.06400000000000006,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,590,0.13280000000000003,0.01760000000000006,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,591,0.08000000000000007,-0.08320000000000005,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,607,0.13759999999999994,-0.04960000000000009,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,615,0.0,0.0,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,616,0.1247999999999998,0.0016000000000000458,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,624,-0.08639999999999992,-0.2255999999999999,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,626,-0.043199999999999905,0.26239999999999997,alpha
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,2,-0.07200000000000006,0.0047999999999999154,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,7,0.028799999999999937,-0.06240000000000001,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,9,0.0464,0.3360000000000001,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,14,0.12960000000000016,0.09120000000000017,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,17,0.26879999999999993,-0.07839999999999991,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,18,0.07679999999999998,0.01760000000000006,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,20,0.0,0.1200000000000001,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,22,0.12640000000000007,0.07679999999999998,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,32,0.18080000000000007,0.02400000000000002,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,33,-0.21919999999999995,-0.0048000000000000265,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,37,-0.13119999999999998,0.0928,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,41,0.25280000000000014,-0.07840000000000003,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,45,0.272,0.1696000000000002,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,50,-0.014399999999999968,-0.09120000000000017,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,54,-0.24159999999999993,0.16479999999999984,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,56,0.10880000000000001,0.20799999999999996,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,62,-0.12640000000000007,-0.15200000000000002,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,64,-0.13280000000000003,0.12160000000000015,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,67,-0.11840000000000006,0.051200000000000134,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,70,-0.036800000000000055,0.14720000000000022,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,72,-0.23520000000000008,0.014399999999999968,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,74,0.016000000000000014,0.1632,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,77,0.036799999999999944,0.14239999999999986,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,78,-0.011200000000000099,0.12159999999999993,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,81,0.26879999999999993,0.2240000000000002,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,96,-0.07199999999999995,-0.00639999999999985,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,97,0.027200000000000113,0.18879999999999963,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,98,0.40159999999999996,0.17920000000000003,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,100,0.11039999999999983,0.008000000000000007,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,103,0.12959999999999994,0.14080000000000004,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,104,-0.022400000000000087,0.0016000000000000458,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,105,-0.057600000000000096,-0.12159999999999993,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,106,0.1472,-0.03839999999999999,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,110,0.054400000000000004,0.05600000000000005,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,114,-0.18879999999999986,-0.17920000000000014,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,115,0.030399999999999983,-0.11520000000000008,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,118,0.33119999999999994,0.17759999999999998,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,120,-0.12959999999999994,0.030399999999999983,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,121,0.009600000000000053,-0.12159999999999993,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,140,0.3488000000000002,0.27039999999999975,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,142,0.14239999999999986,-0.1519999999999999,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,154,-0.016000000000000014,0.04479999999999995,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,161,0.09760000000000013,-0.1472000000000001,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,167,0.18080000000000007,0.22880000000000011,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,172,0.14400000000000013,0.09600000000000009,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,178,-0.0928,0.20319999999999983,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,184,-0.043199999999999905,-0.1519999999999999,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,187,-0.18720000000000003,-0.15679999999999994,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,189,-0.2527999999999999,-0.19200000000000006,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,191,0.02719999999999989,0.19040000000000012,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,192,-0.12640000000000007,-0.39680000000000004,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,193,-0.23039999999999994,-0.09919999999999995,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,197,0.4608000000000001,0.12319999999999998,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,199,0.21439999999999992,0.07679999999999998,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,202,0.060799999999999965,-0.0464,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,203,-0.01760000000000006,-0.09919999999999995,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,205,-0.12319999999999998,-0.0016000000000000458,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,210,-0.12959999999999994,-0.022400000000000198,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,211,-0.2864,-0.2447999999999999,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,216,-0.18080000000000007,0.34719999999999995,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,218,0.2096,-0.033600000000000074,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,219,-0.12959999999999994,-0.3376,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,220,-0.1120000000000001,-0.3328,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,223,-0.14879999999999993,-0.06879999999999997,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,225,-0.31999999999999995,-0.15679999999999983,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,227,-0.11519999999999997,-0.11519999999999997,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,229,0.02400000000000002,-0.03359999999999996,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,232,0.07679999999999998,-0.01760000000000006,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,233,0.10400000000000009,0.049599999999999866,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,238,0.04160000000000008,0.049599999999999866,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,241,0.008000000000000007,-0.12159999999999993,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,243,0.0464,0.036799999999999944,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,246,-0.4431999999999999,-0.2527999999999999,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,248,-0.2048000000000001,-0.08320000000000005,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,249,-0.2992,0.060799999999999965,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,252,-0.07520000000000004,-0.32000000000000006,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,258,0.07200000000000006,-0.2208000000000001,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,260,0.11199999999999988,0.32000000000000006,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,262,0.15039999999999987,0.1983999999999999,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,264,-0.04799999999999993,0.16159999999999997,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,266,-0.3216,-0.13440000000000007,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,268,0.13119999999999998,0.42080000000000006,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,282,-0.10240000000000005,-0.028800000000000048,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,286,-0.08319999999999994,0.30879999999999996,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,290,-0.05279999999999996,0.27679999999999993,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,294,-0.1824,0.4336,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,300,-0.06559999999999999,-0.028799999999999937,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,303,0.0,-0.040000000000000036,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,304,0.08000000000000007,0.0,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,307,0.11680000000000001,-0.009600000000000053,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,310,-0.10880000000000001,-0.5968,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,318,0.27679999999999993,0.20159999999999978,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,321,-0.20800000000000007,-0.5824,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,322,-0.30720000000000003,-0.6224000000000001,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,343,0.03520000000000012,-0.43999999999999995,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,362,-0.33599999999999997,-0.3184,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,364,-0.3455999999999999,-0.40159999999999996,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,365,-0.12159999999999993,0.027200000000000113,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,369,0.0,0.0,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,375,0.09919999999999995,0.22880000000000011,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,376,0.08160000000000012,-0.07200000000000006,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,378,0.10399999999999987,-0.23039999999999994,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,380,-0.2512000000000001,-0.3200000000000002,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,382,-0.040000000000000036,-0.12,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,384,-0.07999999999999996,0.012799999999999923,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,386,-1.1102230246251565e-16,0.0048000000000001375,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,387,-0.12160000000000004,-0.12160000000000004,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,388,0.1392,0.05279999999999996,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,390,-0.1392000000000001,0.036799999999999944,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,391,0.08000000000000007,0.1519999999999999,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,393,-0.006399999999999961,-0.13760000000000006,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,395,0.040000000000000036,0.0,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,397,0.30079999999999996,-0.028800000000000048,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,406,0.11360000000000015,0.3408000000000002,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,409,0.10240000000000005,-0.20639999999999992,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,417,0.08320000000000016,0.1280000000000001,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,418,-0.16000000000000003,-0.264,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,422,-0.08320000000000005,0.1856000000000002,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,452,-0.11680000000000001,-0.057599999999999985,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,465,-0.06240000000000001,0.07840000000000003,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,478,0.05279999999999996,-0.20479999999999987,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,483,0.0815999999999999,0.057599999999999874,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,488,0.22239999999999993,-0.07519999999999993,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,492,0.07359999999999989,-0.028799999999999937,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,495,-0.13119999999999998,0.1504000000000001,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,501,0.1823999999999999,0.24320000000000008,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,502,-0.3343999999999998,0.1312000000000002,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,504,0.11359999999999992,-0.0016000000000000458,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,505,0.11360000000000015,0.08320000000000016,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,508,0.07200000000000006,-0.07839999999999991,beta
ZFM-03329,2022-03-03,37ba7dd8-714f-4c63-a7e3-548e35d8664a,probe00,c9a47fb2-3348-4184-8c08-c7e4940e9264,513,0.2719999999999998,0.20320000000000005,beta
